2623341.4 , ---------------------
2623341.4 , SENSOR 2
2627330.5 , window_factor 7.63
2628330.8 , sensitivity: high
3151925.6 , target (130000) , 125000.00
3151925.6 , threshold (10000) , 7812.50
3152924.1 , 
3426200.4 , SENSOR 1
3427191.0 , window_factor 7.63
3428192.1 , sensitivity: high
3950790.0 , target (130000) , 125000.00
3953831.7 , threshold (10000) , 7812.50
3954780.5 , 
4229047.5 , Sensor, Temp , F_sens , F_ref, Rech_Count
49912906.2 , 1 , 80 , 108825 , 75248 , 0
50158248.5 , 2 , 83 , 105606 , 70144 , 0
50175209.8 , 1 , 80 , 108734 , 75271 , 0
50420547.7 , 2 , 83 , 105384 , 70114 , 0
50436505.2 , 1 , 80 , 108619 , 75271 , 0
50682858.4 , 2 , 83 , 105339 , 70129 , 0
50698829.2 , 1 , 80 , 108535 , 75271 , 0
50948137.4 , 2 , 83 , 105232 , 70114 , 0
50961103.8 , 1 , 80 , 108398 , 75263 , 0
51211434.3 , 2 , 83 , 105117 , 70129 , 0
51226396.7 , 1 , 80 , 108299 , 75256 , 0
51472735.0 , 2 , 83 , 104995 , 70129 , 0
51488691.6 , 1 , 80 , 108230 , 75271 , 0
51736029.4 , 2 , 83 , 104934 , 70114 , 0
51751988.7 , 1 , 80 , 108078 , 75279 , 0
51997334.1 , 2 , 83 , 104797 , 70121 , 0
52014287.2 , 1 , 80 , 107971 , 75271 , 0
52259630.9 , 2 , 83 , 104675 , 70129 , 0
52275587.6 , 1 , 80 , 107849 , 75256 , 0
52521928.9 , 2 , 83 , 104560 , 70114 , 0
52537885.7 , 1 , 80 , 107742 , 75263 , 0
52787220.3 , 2 , 83 , 104507 , 70106 , 0
52801183.6 , 1 , 80 , 107658 , 75286 , 0
53049520.3 , 2 , 83 , 104354 , 70114 , 0
53062484.0 , 1 , 80 , 107543 , 75271 , 0
53311822.2 , 2 , 83 , 104263 , 70106 , 0
53327774.0 , 1 , 80 , 107505 , 75256 , 0
53574121.0 , 2 , 83 , 104103 , 70098 , 0
53590072.8 , 1 , 80 , 107322 , 75256 , 0
53836415.1 , 2 , 83 , 103996 , 70098 , 0
53852372.5 , 1 , 80 , 107223 , 75279 , 0
54099715.8 , 2 , 83 , 103889 , 70114 , 0
54114671.8 , 1 , 80 , 107124 , 75256 , 0
54361012.3 , 2 , 83 , 103790 , 70083 , 0
54376969.7 , 1 , 80 , 106994 , 75271 , 0
54622313.8 , 2 , 83 , 103668 , 70083 , 0
54639267.2 , 1 , 80 , 106887 , 75279 , 0
54884612.4 , 2 , 83 , 103485 , 70083 , 0
